Angle,Observed,Calculated,Background,Dolomite_nb,Quartz_nb,Dolomite,Quartz
21.7013,840,705.93,631.93,0.74,73.26,632.67,705.19
21.7514,735,699.85,632.14,0.96,66.74,633.1,698.88
21.8015,715,694.94,632.35,1.29,61.29,633.64,693.64
21.8517,701,691.16,632.55,1.91,56.69,634.46,689.24
21.9018,738,688.66,632.75,3.12,52.79,635.87,685.54
21.9519,730,687.91,632.94,5.5,49.46,638.44,682.4
22.0021,735,689.07,633.13,9.32,46.61,642.45,679.74
22.0522,799,688.43,633.31,10.96,44.16,644.27,677.47
22.1024,841,683.76,633.49,8.23,42.04,641.72,675.53
22.1525,755,678.57,633.66,4.7,40.21,638.36,673.87
22.2026,709,675.1,633.82,2.64,38.63,636.46,672.45
22.2528,624,672.91,633.98,1.66,37.27,635.64,671.25
22.3029,679,671.37,634.13,1.14,36.09,635.27,670.22
22.353,658,670.2,634.28,0.85,35.08,635.13,669.36
22.4032,682,669.29,634.42,0.67,34.21,635.09,668.63
22.4533,681,668.57,634.55,0.55,33.46,635.1,668.01
22.5034,638,667.99,634.68,0.47,32.84,635.15,667.52
22.5536,687,667.53,634.8,0.42,32.32,635.22,667.12
22.6037,698,667.19,634.91,0.38,31.9,635.29,666.81
22.6539,691,666.93,635.02,0.35,31.56,635.37,666.58
22.704,677,666.76,635.12,0.33,31.31,635.45,666.43
22.7541,660,666.66,635.21,0.31,31.13,635.52,666.34
22.8043,700,666.63,635.3,0.3,31.03,635.6,666.33
22.8544,640,666.66,635.38,0.3,30.99,635.68,666.37
22.9045,636,666.76,635.45,0.3,31.01,635.75,666.46
22.9547,645,666.91,635.52,0.3,31.1,635.82,666.62
23.0048,601,667.12,635.57,0.31,31.24,635.88,666.81
23.055,626,667.38,635.63,0.32,31.44,635.95,667.07
23.1051,675,667.69,635.67,0.33,31.69,636,667.36
23.1552,653,668.06,635.71,0.35,32.01,636.06,667.72
23.2054,670,668.47,635.73,0.37,32.37,636.1,668.1
23.2555,643,668.94,635.76,0.39,32.79,636.15,668.55
23.3056,624,669.46,635.77,0.42,33.27,636.19,669.04
23.3558,616,670.04,635.78,0.46,33.79,636.24,669.57
23.4059,636,670.67,635.78,0.52,34.38,636.3,670.16
23.4561,615,671.37,635.77,0.58,35.02,636.35,670.79
23.5062,681,672.13,635.75,0.66,35.72,636.41,671.47
23.5563,673,672.97,635.73,0.77,36.47,636.5,672.2
23.6065,596,673.9,635.7,0.92,37.29,636.62,672.99
23.6566,596,674.94,635.66,1.11,38.17,636.77,673.83
23.7067,612,676.12,635.61,1.4,39.11,637.01,674.72
23.7569,662,677.49,635.55,1.82,40.11,637.37,675.66
23.807,663,679.35,635.49,2.49,41.37,637.98,676.86
23.8572,644,683.59,635.42,3.63,44.54,639.05,679.96
23.9073,592,694.16,635.34,5.72,53.1,641.06,688.44
23.9574,724,723.53,635.26,9.75,78.52,645.01,713.78
24.0076,800,794.44,635.16,17.44,141.84,652.6,777
24.0577,750,828.33,635.06,26.14,167.13,661.2,802.19
24.1078,729,775.88,634.95,24.79,116.15,659.74,751.1
24.158,667,737.97,634.83,16.5,86.63,651.33,721.46
24.2081,655,717.91,634.71,9.11,74.09,643.82,708.8
24.2582,648,708.35,634.57,5.27,68.51,639.84,703.08
24.3084,639,703.9,634.43,3.37,66.1,637.8,700.53
24.3585,623,702.01,634.28,2.34,65.39,636.62,699.67
24.4087,608,701.56,634.12,1.73,65.71,635.85,699.83
24.4588,601,702.03,633.96,1.34,66.74,635.3,700.7
24.5089,630,703.15,633.79,1.07,68.29,634.86,702.08
24.5591,590,704.76,633.6,0.89,70.27,634.49,703.87
24.6092,637,706.81,633.42,0.75,72.65,634.17,706.07
24.6593,594,709.26,633.22,0.65,75.39,633.87,708.61
24.7095,614,712.08,633.01,0.57,78.49,633.58,711.5
24.7596,649,715.27,632.8,0.51,81.96,633.31,714.76
24.8098,590,718.84,632.58,0.46,85.8,633.04,718.38
24.8599,627,722.82,632.35,0.42,90.05,632.77,722.4
24.91,661,727.24,632.12,0.39,94.73,632.51,726.85
24.9602,628,732.13,631.87,0.36,99.89,632.23,731.76
25.0103,668,737.54,631.62,0.34,105.58,631.96,737.2
25.0604,627,743.54,631.36,0.32,111.86,631.68,743.22
25.1106,663,750.19,631.09,0.31,118.79,631.4,749.88
25.1607,679,757.57,630.82,0.29,126.46,631.11,757.28
25.2109,688,765.79,630.54,0.28,134.98,630.82,765.52
25.261,718,774.97,630.24,0.27,144.45,630.51,774.69
25.3111,721,785.25,629.95,0.26,155.03,630.21,784.98
25.3613,761,796.79,629.64,0.26,166.89,629.9,796.53
25.4114,763,809.7,629.33,0.25,180.12,629.58,809.45
25.4615,777,824.44,629.01,0.25,195.19,629.26,824.2
25.5117,844,841.21,628.68,0.24,212.29,628.92,840.97
25.5618,831,860.4,628.34,0.24,231.82,628.58,860.16
25.612,878,882.49,628,0.24,254.25,628.24,882.25
25.6621,1081,908.07,627.65,0.23,280.19,627.88,907.84
25.7122,1327,937.91,627.29,0.23,310.38,627.52,937.67
25.7624,1407,972.99,626.92,0.23,345.83,627.15,972.75
25.8125,1390,1014.6,626.55,0.23,387.82,626.78,1014.37
25.8626,1340,1064.46,626.17,0.23,438.06,626.4,1064.23
25.9128,1410,1124.87,625.78,0.23,498.85,626.01,1124.63
25.9629,1407,1199.01,625.39,0.23,573.39,625.62,1198.78
26.013,1495,1291.35,624.99,0.23,666.13,625.22,1291.12
26.0632,1546,1408.36,624.58,0.23,783.55,624.81,1408.13
26.1133,1661,1559.63,624.16,0.23,935.23,624.39,1559.39
26.1635,1833,1759.94,623.74,0.24,1135.96,623.98,1759.7
26.2136,1963,2032.96,623.31,0.24,1409.41,623.55,2032.72
26.2637,2300,2414.6,622.88,0.24,1791.48,623.12,2414.36
26.3139,2700,2981.92,622.43,0.24,2359.25,622.67,2981.68
26.364,3568,3867.85,621.98,0.24,3245.62,622.22,3867.6
26.4141,5107,5352.77,621.53,0.25,4731,621.78,5352.53
26.4643,7782,8048.86,621.06,0.25,7427.54,621.31,8048.6
26.5144,13345,13327.35,620.59,0.25,12706.51,620.84,13327.1
26.5646,25528,24603.17,620.11,0.26,23982.79,620.37,24602.9
26.6147,45966,45061.14,619.63,0.26,44441.25,619.89,45060.88
26.6648,54869,51364.78,619.14,0.26,50745.38,619.4,51364.52
26.715,39820,38540.93,618.64,0.27,37922.01,618.91,38540.65
26.7651,21282,21255.89,618.14,0.27,20637.48,618.41,21255.62
26.8152,10400,11316.64,617.63,0.28,10698.73,617.91,11316.36
26.8654,5932,6889.8,617.12,0.28,6272.4,617.4,6889.52
26.9155,3958,4701.96,616.59,0.29,4085.07,616.88,4701.66
26.9657,2819,3481.67,616.07,0.29,2865.31,616.36,3481.38
27.0158,2305,2735.21,615.53,0.3,2119.38,615.83,2734.91
27.0659,1920,2246.1,614.99,0.31,1630.81,615.3,2245.8
27.1161,1729,1908.42,614.45,0.31,1293.66,614.76,1908.11
27.1662,1595,1666.64,613.89,0.32,1052.43,614.21,1666.32
27.2163,1410,1485.78,613.34,0.33,872.12,613.67,1485.46
27.2665,1401,1347.64,612.77,0.33,734.53,613.1,1347.3
27.3166,1214,1239.71,612.2,0.34,627.17,612.54,1239.37
27.3668,1211,1153.76,611.63,0.35,541.78,611.98,1153.41
27.4169,1142,1084.16,611.05,0.36,472.76,611.41,1083.81
27.467,1129,1026.99,610.46,0.37,416.16,610.83,1026.62
27.5172,1077,979.44,609.87,0.38,369.19,610.25,979.06
27.5673,1035,939.43,609.27,0.39,329.77,609.66,939.04
27.6174,1006,905.43,608.67,0.4,296.36,609.07,905.03
27.6676,972,876.29,608.06,0.41,267.81,608.47,875.87
27.7177,931,851.11,607.45,0.45,243.22,607.9,850.67
27.7678,911,829.23,606.83,0.52,221.88,607.35,828.71
27.818,882,810.17,606.21,0.72,203.25,606.93,809.46
27.8681,851,793.66,605.58,1.2,186.88,606.78,792.46
27.9183,879,779.06,604.94,1.68,172.43,606.62,777.37
27.9684,833,765.31,604.3,1.4,159.61,605.7,763.91
28.0185,858,752.86,603.66,1.02,148.18,604.68,751.84
28.0687,837,741.85,603.01,0.83,138,603.84,741.01
28.1188,804,731.9,602.36,0.74,128.8,603.1,731.16
28.1689,845,722.89,601.7,0.69,120.5,602.39,722.2
28.2191,805,714.69,601.04,0.67,112.98,601.71,714.02
28.2692,794,707.19,600.37,0.66,106.16,601.03,706.53
28.3194,793,700.31,599.7,0.66,99.95,600.36,699.65
28.3695,748,693.97,599.02,0.67,94.28,599.69,693.3
28.4196,793,688.1,598.34,0.68,89.08,599.02,687.42
28.4698,791,682.66,597.66,0.69,84.31,598.35,681.97
28.5199,752,677.61,596.97,0.71,79.93,597.68,676.9
28.57,801,672.89,596.27,0.73,75.88,597,672.15
28.6202,788,668.48,595.58,0.76,72.15,596.34,667.73
28.6703,801,664.34,594.87,0.78,68.69,595.65,663.56
28.7205,822,660.46,594.17,0.81,65.48,594.98,659.65
28.7706,799,656.8,593.46,0.84,62.5,594.3,655.96
28.8207,742,653.35,592.75,0.88,59.73,593.63,652.48
28.8709,773,650.09,592.03,0.91,57.14,592.94,649.17
28.921,800,647,591.31,0.95,54.73,592.26,646.04
28.9711,806,644.07,590.58,1,52.49,591.58,643.07
29.0213,829,641.28,589.86,1.05,50.38,590.91,640.24
29.0714,824,638.63,589.12,1.1,48.41,590.22,637.53
29.1216,820,636.1,588.39,1.15,46.55,589.54,634.94
29.1717,789,633.68,587.65,1.21,44.81,588.86,632.46
29.2218,716,631.37,586.91,1.28,43.18,588.19,630.09
29.272,775,629.16,586.16,1.35,41.64,587.51,627.8
29.3221,714,627.04,585.41,1.43,40.19,586.84,625.6
29.3722,687,625.01,584.66,1.52,38.83,586.18,623.49
29.4224,661,623.06,583.91,1.61,37.54,585.52,621.45
29.4725,661,621.2,583.15,1.72,36.33,584.87,619.48
29.5226,714,619.4,582.39,1.83,35.18,584.22,617.57
29.5728,663,617.68,581.63,1.96,34.09,583.59,615.72
29.6229,636,616.03,580.86,2.11,33.06,582.97,613.92
29.6731,626,614.45,580.09,2.27,32.09,582.36,612.18
29.7232,595,612.94,579.32,2.45,31.17,581.77,610.49
29.7733,653,611.49,578.54,2.65,30.29,581.19,608.83
29.8235,683,610.11,577.77,2.88,29.46,580.65,607.23
29.8736,646,608.8,576.99,3.14,28.67,580.13,605.66
29.9237,693,607.56,576.21,3.44,27.91,579.65,604.12
29.9739,654,606.4,575.42,3.79,27.19,579.21,602.61
30.024,612,605.33,574.63,4.19,26.5,578.82,601.13
30.0742,622,604.34,573.85,4.67,25.83,578.52,599.68
30.1243,651,603.47,573.05,5.23,25.19,578.28,598.24
30.1744,636,602.73,572.26,5.91,24.56,578.17,596.82
30.2246,602,602.16,571.47,6.74,23.95,578.21,595.42
30.2747,650,601.74,570.67,7.72,23.34,578.39,594.01
30.3248,635,601.54,569.87,8.92,22.75,578.79,592.62
30.375,599,601.69,569.07,10.44,22.19,579.51,591.26
30.4251,607,602.31,568.26,12.4,21.65,580.66,589.91
30.4753,613,603.58,567.46,14.99,21.14,582.45,588.6
30.5254,589,605.78,566.65,18.48,20.64,585.13,587.29
30.5755,612,609.39,565.84,23.38,20.17,589.22,586.01
30.6257,650,615.24,565.03,30.5,19.71,595.53,584.74
30.6758,682,624.9,564.22,41.4,19.27,605.62,583.49
30.7259,615,641.33,563.41,59.07,18.86,622.48,582.27
30.7761,680,670.42,562.59,89.37,18.45,651.96,581.04
30.8262,741,724.09,561.78,144.25,18.07,706.03,579.85
30.8764,837,829.9,560.96,251.25,17.7,812.21,578.66
30.9265,1064,1005.56,560.14,428.07,17.34,988.21,577.48
30.9766,1115,1083.19,559.32,506.86,17,1066.18,576.32
31.0268,1000,997.42,558.5,422.25,16.67,980.75,575.17
31.0769,897,852.53,557.68,278.49,16.36,836.17,574.04
31.127,703,729.33,556.85,156.43,16.05,713.28,572.9
31.1772,670,664.24,556.03,92.45,15.76,648.48,571.79
31.2273,639,630.52,555.21,59.84,15.48,615.05,570.69
31.2774,658,611.25,554.38,41.66,15.21,596.04,569.59
31.3276,581,599.13,553.55,30.63,14.95,584.18,568.5
31.3777,579,590.88,552.72,23.45,14.7,576.17,567.42
31.4279,590,584.89,551.9,18.53,14.46,570.43,566.36
31.478,532,580.32,551.07,15.02,14.23,566.09,565.3
31.5281,575,576.67,550.24,12.42,14.01,562.66,564.25
31.5783,544,573.65,549.41,10.45,13.79,559.86,563.2
31.6284,589,571.08,548.58,8.92,13.59,557.5,562.17
31.6785,595,568.85,547.75,7.71,13.39,555.46,561.14
31.7287,543,566.86,546.91,6.74,13.2,553.65,560.11
31.7788,604,565.07,546.08,5.97,13.02,552.05,559.1
31.829,577,563.43,545.25,5.33,12.84,550.58,558.09
31.8791,525,561.86,544.42,4.77,12.68,549.19,557.1
31.9292,548,560.38,543.58,4.28,12.52,547.86,556.1
31.9794,553,558.99,542.75,3.87,12.36,546.62,555.11
32.0295,498,557.66,541.92,3.53,12.22,545.45,554.14
32.0796,552,556.39,541.08,3.23,12.08,544.31,553.16
32.1298,530,555.16,540.25,2.97,11.94,543.22,552.19
32.1799,529,553.98,539.42,2.75,11.81,542.17,551.23
32.2301,551,552.83,538.59,2.55,11.69,541.14,550.28
32.2802,511,551.71,537.75,2.38,11.57,540.13,549.32
32.3303,538,550.62,536.92,2.23,11.46,539.15,548.38
32.3805,512,549.55,536.09,2.1,11.36,538.19,547.45
32.4306,459,548.5,535.25,1.99,11.26,537.24,546.51
32.4807,486,547.47,534.42,1.89,11.17,536.31,545.59
32.5309,513,546.47,533.59,1.8,11.08,535.39,544.67
32.581,541,545.48,532.76,1.72,11,534.48,543.76
32.6312,510,544.53,531.93,1.66,10.94,533.59,542.87
32.6813,512,543.65,531.1,1.61,10.95,532.71,542.05
32.7314,545,542.93,530.27,1.57,11.09,531.84,541.36
32.7816,487,542.5,529.44,1.54,11.52,530.98,540.96
32.8317,492,542.72,528.61,1.52,12.59,530.13,541.2
32.8818,509,543.89,527.78,1.52,14.59,529.3,542.37
32.932,532,544.36,526.95,1.54,15.87,528.49,542.82
32.9821,497,542.43,526.13,1.58,14.73,527.71,540.86
33.0322,510,540.17,525.3,1.64,13.23,526.94,538.53
33.0824,501,538.48,524.48,1.75,12.26,526.23,536.74
33.1325,512,537.24,523.65,1.91,11.68,525.56,535.33
33.1827,476,536.3,522.83,2.15,11.32,524.98,534.15
33.2328,511,535.61,522,2.53,11.08,524.53,533.08
33.2829,581,535.23,521.18,3.13,10.91,524.31,532.09
33.3331,530,535.29,520.36,4.14,10.79,524.5,531.15
33.3832,497,536.13,519.54,5.88,10.71,525.42,530.25
33.4333,560,538.47,518.72,9.09,10.65,527.81,529.37
33.4835,552,543.93,517.91,15.41,10.61,533.32,528.52
33.5336,543,551.8,517.09,24.12,10.59,541.21,527.68
33.5838,480,551.95,516.27,25.09,10.58,541.36,526.85
33.6339,498,546.54,515.46,20.49,10.59,535.95,526.05
33.684,511,538.79,514.65,13.53,10.61,528.18,525.26
33.7342,487,532.42,513.84,7.94,10.64,521.78,524.48
33.7843,459,528.73,513.03,5.02,10.68,518.05,523.71
33.8344,505,526.46,512.22,3.5,10.74,515.72,522.96
33.8846,473,524.85,511.41,2.64,10.8,514.05,522.21
33.9347,458,523.59,510.6,2.11,10.88,512.71,521.48
33.9849,455,522.53,509.8,1.76,10.97,511.56,520.77
34.035,502,521.58,509,1.52,11.07,510.52,520.07
34.0851,473,520.72,508.19,1.35,11.18,509.54,519.37
34.1353,528,519.92,507.39,1.22,11.3,508.61,518.69
34.1854,458,519.17,506.6,1.13,11.44,507.73,518.04
34.2355,502,518.45,505.8,1.06,11.6,506.86,517.4
34.2857,477,517.78,505,1.01,11.77,506.01,516.77
34.3358,484,517.14,504.21,0.97,11.96,505.18,516.17
34.386,474,516.53,503.42,0.95,12.16,504.37,515.58
34.4361,474,515.95,502.63,0.93,12.39,503.56,515.02
34.4862,457,515.4,501.84,0.93,12.64,502.77,514.48
34.5364,468,514.9,501.05,0.94,12.91,501.99,513.96
34.5865,502,514.43,500.27,0.96,13.2,501.23,513.47
34.6366,484,514,499.48,0.99,13.53,500.47,513.01
34.6868,506,513.63,498.7,1.04,13.88,499.74,512.58
34.7369,521,513.31,497.92,1.11,14.27,499.03,512.19
34.787,473,513.05,497.14,1.21,14.7,498.35,511.84
34.8372,525,512.88,496.37,1.34,15.17,497.71,511.54
34.8873,490,512.81,495.6,1.53,15.68,497.13,511.28
34.9375,509,512.87,494.82,1.8,16.25,496.62,511.07
34.9876,493,513.12,494.05,2.19,16.87,496.24,510.92
35.0377,501,513.64,493.29,2.79,17.56,496.08,510.85
35.0879,525,514.61,492.52,3.76,18.33,496.28,510.85
35.138,487,516.32,491.76,5.38,19.18,497.14,510.94
35.1881,492,519.36,490.99,8.24,20.13,499.23,511.12
35.2383,503,525.19,490.23,13.75,21.2,503.98,511.43
35.2884,536,535.21,489.48,23.29,22.44,512.77,511.92
35.3386,568,541.05,488.72,28.42,23.91,517.14,512.63
35.3887,509,538.24,487.97,24.53,25.75,512.5,513.72
35.4388,575,533.75,487.22,18.2,28.33,505.42,515.55
35.489,522,529.98,486.47,10.86,32.65,497.33,519.12
35.5391,515,530.04,485.72,6.49,37.83,492.21,523.55
35.5892,518,527.79,484.98,4.26,38.56,489.24,523.54
35.6394,499,526.66,484.23,3.04,39.39,487.27,523.62
35.6895,518,527.76,483.49,2.32,41.94,485.81,525.43
35.7397,527,530.33,482.76,1.86,45.71,484.62,528.47
35.7898,494,534.13,482.02,1.56,50.56,483.58,532.58
35.8399,496,539.23,481.29,1.34,56.6,482.63,537.89
35.8901,567,545.88,480.56,1.18,64.14,481.74,544.7
35.9402,545,554.51,479.83,1.07,73.61,480.9,553.44
35.9903,536,565.79,479.1,0.98,85.7,480.08,564.8
36.0405,554,580.73,478.38,0.92,101.43,479.3,579.81
36.0906,592,600.93,477.66,0.87,122.39,478.53,600.05
36.1408,607,628.94,476.94,0.84,151.16,477.78,628.1
36.1909,597,669.03,476.22,0.82,191.99,477.04,668.21
36.241,681,728.23,475.51,0.81,251.92,476.32,727.43
36.2912,678,817.73,474.8,0.8,342.13,475.6,816.93
36.3413,863,958.11,474.09,0.81,483.22,474.9,957.31
36.3914,1050,1186.84,473.38,0.82,712.63,474.2,1186.01
36.4416,1503,1580.88,472.68,0.85,1107.35,473.53,1580.03
36.4917,2175,2193.21,471.98,0.88,1720.35,472.86,2192.33
36.5418,2781,2688.25,471.28,0.92,2216.05,472.2,2687.33
36.592,2694,2600.44,470.58,0.98,2128.88,471.56,2599.46
36.6421,2297,2207.66,469.89,1.05,1736.72,470.94,2206.61
36.6923,1874,1669.87,469.2,1.15,1199.52,470.35,1668.72
36.7424,1287,1230.14,468.51,1.27,760.37,469.78,1228.88
36.7925,994,965.39,467.82,1.43,496.14,469.25,963.96
36.8427,842,812.16,467.14,1.65,343.37,468.79,810.51
36.8928,693,719.2,466.46,1.95,250.79,468.41,717.25
36.9429,676,659.52,465.78,2.39,191.35,468.17,657.13
36.9931,620,619.36,465.1,3.06,151.2,468.16,616.3
37.0432,526,591.24,464.43,3.91,122.9,468.34,587.33
37.0934,524,571.04,463.76,5.03,102.26,468.79,566.02
37.1435,596,556.76,463.09,6.9,86.77,469.99,549.86
37.1936,507,547.42,462.43,10.12,74.87,472.55,537.3
37.2438,487,543.28,461.76,15.95,65.56,477.71,527.32
37.2939,537,546.75,461.1,27.5,58.15,488.6,519.25
37.344,535,556.68,460.45,44.06,52.17,504.51,512.62
37.3942,500,553.87,459.79,46.78,47.29,506.57,507.08
37.4443,521,541.6,459.14,39.18,43.28,498.32,502.42
37.4945,560,526.52,458.49,28.07,39.96,486.56,498.45
37.5446,468,511.48,457.84,16.45,37.19,474.29,495.03
37.5947,502,501.95,457.2,9.87,34.88,467.07,492.08
37.6449,555,495.96,456.56,6.46,32.94,463.02,489.5
37.695,523,491.81,455.92,4.56,31.33,460.48,487.25
37.7451,452,488.68,455.28,3.42,29.98,458.7,485.26
37.7953,441,486.2,454.65,2.67,28.88,457.32,483.53
37.8454,469,484.17,454.02,2.16,27.99,456.18,482.01
37.8956,456,482.49,453.39,1.8,27.3,455.19,480.69
37.9457,462,481.11,452.77,1.53,26.81,454.3,479.58
37.9958,459,480.02,452.14,1.33,26.54,453.47,478.68
38.046,481,479.27,451.53,1.17,26.58,452.7,478.11
38.0961,474,479.13,450.91,1.05,27.17,451.96,478.08
38.1462,496,480.26,450.29,0.95,29.02,451.24,479.31
38.1964,451,481.79,449.68,0.87,31.24,450.55,480.92
38.2465,499,480.03,449.07,0.8,30.16,449.87,479.23
38.2966,480,478.32,448.47,0.75,29.1,449.22,477.57
38.3468,497,477.64,447.86,0.7,29.08,448.56,476.94
38.3969,482,477.56,447.26,0.66,29.64,447.92,476.9
38.4471,477,477.88,446.67,0.63,30.59,447.3,477.26
38.4972,456,478.55,446.07,0.6,31.87,446.67,477.94
38.5473,485,479.57,445.48,0.58,33.51,446.06,478.99
38.5975,491,480.99,444.89,0.56,35.54,445.45,480.43
38.6476,471,482.87,444.3,0.55,38.02,444.85,482.32
38.6977,456,485.32,443.72,0.53,41.07,444.25,484.79
38.7479,482,488.47,443.14,0.52,44.81,443.66,487.95
38.798,511,492.5,442.56,0.51,49.43,443.07,491.99
38.8482,532,497.72,441.98,0.51,55.23,442.49,497.21
38.8983,460,504.53,441.41,0.5,62.61,441.91,504.02
38.9484,513,513.51,440.84,0.5,72.17,441.34,513.01
38.9986,562,525.59,440.27,0.5,84.82,440.77,525.09
39.0487,558,542.29,439.71,0.5,102.08,440.21,541.79
39.0988,559,566.12,439.14,0.51,126.48,439.65,565.62
39.149,570,601.59,438.58,0.51,162.5,439.09,601.08
39.1991,685,656.91,438.03,0.52,218.37,438.55,656.4
39.2493,773,746.6,437.47,0.53,308.59,438,746.06
39.2994,866,895.26,436.92,0.55,457.79,437.47,894.71
39.3495,1216,1168.85,436.37,0.57,731.9,436.94,1168.27
